Year,County Name,Population
2007,Seneca,2113
2007,Seneca,515
2007,Seneca,48
2007,Seneca,226
2007,Seneca,1994
2007,Seneca,1757
2007,Seneca,110
2007,Seneca,76
2007,Seneca,51
2007,Seneca,4740
2007,Seneca,4112
2007,Seneca,353
2007,Seneca,74
2007,Seneca,201
2007,Seneca,2495
2007,Seneca,1995
2007,Seneca,303
2007,Seneca,39
2007,Seneca,158
2007,Seneca,2245
2007,Seneca,2117
2007,Seneca,50
2007,Seneca,35
2007,Seneca,43
2007,Seneca,5094
2007,Seneca,4866
2007,Seneca,102
2007,Seneca,51
2007,Seneca,75
2007,Seneca,2648
2007,Seneca,2486
2007,Seneca,85
2007,Seneca,25
2007,Seneca,52
2007,Seneca,2446
2007,Seneca,2380
2007,Seneca,17
2007,Seneca,26
2007,Seneca,23
2007,Seneca,3971
2007,Seneca,3866
2007,Seneca,41
2007,Seneca,33
2007,Seneca,31
2007,Seneca,1963
2007,Seneca,1904
2007,Seneca,29
2007,Seneca,13
2007,Seneca,17
2007,Seneca,2008
2007,Seneca,1962
2007,Seneca,12
2007,Seneca,20
2007,Seneca,14
2007,Seneca,2403
2007,Seneca,2346
2007,Seneca,15
2007,Seneca,22
2007,Seneca,20
2007,Seneca,1148
2007,Seneca,1115
2007,Seneca,9
2007,Seneca,12
2007,Seneca,12
2007,Seneca,1255
2007,Seneca,1231
2007,Seneca,6
2007,Seneca,10
2007,Seneca,8
2007,Seneca,1853
2007,Seneca,1820
2007,Seneca,12
2007,Seneca,9
2007,Seneca,12
2007,Seneca,791
2007,Seneca,775
2007,Seneca,5
2007,Seneca,4
2007,Seneca,7
2007,Seneca,1062
2007,Seneca,1045
2007,Seneca,7
2007,Seneca,5
2007,Seneca,5
2007,Seneca,708
2007,Seneca,702
2007,Seneca,3
2007,Seneca,2
2007,Seneca,1
2007,Seneca,232
2007,Seneca,230
2007,Seneca,0
2007,Seneca,1
2007,Seneca,1
2007,Seneca,476
2007,Seneca,472
2007,Seneca,3
2007,Seneca,1
2007,Seneca,0
2007,Steuben,96874
2007,Steuben,92747
2007,Steuben,1646
2007,Steuben,1429
2007,Steuben,1052
2007,Steuben,47494
2007,Steuben,45310
2007,Steuben,924
2007,Steuben,745
2007,Steuben,515
2007,Steuben,49380
2007,Steuben,47437
2007,Steuben,722
2007,Steuben,684
2007,Steuben,537
2007,Steuben,1124
2007,Steuben,1062
2007,Steuben,26
2007,Steuben,19
2007,Steuben,17
2007,Steuben,579
2007,Steuben,546
2007,Steuben,14
2007,Steuben,10
2007,Steuben,9
2007,Steuben,545
2007,Steuben,516
2007,Steuben,12
2007,Steuben,9
2007,Steuben,8
2007,Steuben,9909
2007,Steuben,9325
2007,Steuben,261
2007,Steuben,195
2007,Steuben,128
2007,Steuben,4965
2007,Steuben,4665
2007,Steuben,125
2007,Steuben,113
2007,Steuben,62
2007,Steuben,4944
2007,Steuben,4660
2007,Steuben,136
2007,Steuben,82
2007,Steuben,66
2007,Steuben,13054
2007,Steuben,12418
2007,Steuben,286
2007,Steuben,164
2007,Steuben,186
2007,Steuben,6666
2007,Steuben,6335
2007,Steuben,148
2007,Steuben,83
2007,Steuben,100
2007,Steuben,6388
2007,Steuben,6083
2007,Steuben,138
2007,Steuben,81
2007,Steuben,86
2007,Steuben,5855
2007,Steuben,5576
2007,Steuben,108
2007,Steuben,64
2007,Steuben,107
2007,Steuben,2957
2007,Steuben,2814
2007,Steuben,50
2007,Steuben,40
2007,Steuben,53
2007,Steuben,2898
2007,Steuben,2762
2007,Steuben,58
2007,Steuben,24
2007,Steuben,54
2007,Steuben,12835
2007,Steuben,12118
2007,Steuben,220
2007,Steuben,276
2007,Steuben,221
2007,Steuben,6276
2007,Steuben,5890
2007,Steuben,116
2007,Steuben,166
2007,Steuben,104
2007,Steuben,6559
2007,Steuben,6228
2007,Steuben,104
2007,Steuben,110
2007,Steuben,117
2007,Steuben,12614
2007,Steuben,11988
2007,Steuben,224
2007,Steuben,260
2007,Steuben,142
2007,Steuben,6251
2007,Steuben,5922
2007,Steuben,142
2007,Steuben,128
2007,Steuben,59
2007,Steuben,6363
2007,Steuben,6066
2007,Steuben,82
2007,Steuben,132
2007,Steuben,83
2007,Steuben,14802
2007,Steuben,14268
2007,Steuben,244
2007,Steuben,179
2007,Steuben,111
2007,Steuben,7387
2007,Steuben,7109
2007,Steuben,150
2007,Steuben,76
2007,Steuben,52
2007,Steuben,7415
2007,Steuben,7159
2007,Steuben,94
2007,Steuben,103
2007,Steuben,59
2007,Steuben,11783
2007,Steuben,11461
2007,Steuben,104
2007,Steuben,152
2007,Steuben,66
2007,Steuben,5861
2007,Steuben,5691
2007,Steuben,72
2007,Steuben,65
2007,Steuben,33
2007,Steuben,5922
2007,Steuben,5770
2007,Steuben,32
2007,Steuben,87
2007,Steuben,33
2007,Steuben,7483
2007,Steuben,7285
2007,Steuben,79
2007,Steuben,84
2007,Steuben,35
2007,Steuben,3626
2007,Steuben,3511
2007,Steuben,47
2007,Steuben,47
2007,Steuben,21
2007,Steuben,3857
2007,Steuben,3774
2007,Steuben,32
2007,Steuben,37
2007,Steuben,14
2007,Steuben,5216
2007,Steuben,5093
2007,Steuben,63
2007,Steuben,29
2007,Steuben,31
2007,Steuben,2175
2007,Steuben,2109
2007,Steuben,38
2007,Steuben,13
2007,Steuben,15
2007,Steuben,3041
2007,Steuben,2984
2007,Steuben,25
2007,Steuben,16
2007,Steuben,16
2007,Steuben,2199
2007,Steuben,2153
2007,Steuben,31
2007,Steuben,7
2007,Steuben,8
2007,Steuben,751
2007,Steuben,718
2007,Steuben,22
2007,Steuben,4
2007,Steuben,7
2007,Steuben,1448
2007,Steuben,1435
2007,Steuben,9
2007,Steuben,3
2007,Steuben,1
2007,Suffolk,1453229
2007,Suffolk,1096537
2007,Suffolk,107963
2007,Suffolk,55124
2007,Suffolk,193605
2007,Suffolk,716826
2007,Suffolk,536701
2007,Suffolk,52107
2007,Suffolk,27612
2007,Suffolk,100406
2007,Suffolk,736403
2007,Suffolk,559836
2007,Suffolk,55856
2007,Suffolk,27512
2007,Suffolk,93199
2007,Suffolk,18070
2007,Suffolk,10885
2007,Suffolk,1706
2007,Suffolk,877
2007,Suffolk,4602
2007,Suffolk,9251
2007,Suffolk,5579
2007,Suffolk,872
2007,Suffolk,449
2007,Suffolk,2351
2007,Suffolk,8819
2007,Suffolk,5306
2007,Suffolk,834
2007,Suffolk,428
2007,Suffolk,2251
2007,Suffolk,169938
2007,Suffolk,114605
2007,Suffolk,15207
2007,Suffolk,6291
2007,Suffolk,33835
2007,Suffolk,87203
2007,Suffolk,58800
2007,Suffolk,7814
2007,Suffolk,3220
2007,Suffolk,17369
2007,Suffolk,82735
2007,Suffolk,55805
2007,Suffolk,7393
2007,Suffolk,3071
2007,Suffolk,16466
2007,Suffolk,211510
2007,Suffolk,153593
2007,Suffolk,20267
2007,Suffolk,7847
2007,Suffolk,29803
2007,Suffolk,108391
2007,Suffolk,78829
2007,Suffolk,10166
2007,Suffolk,4100
2007,Suffolk,15296
2007,Suffolk,103119
2007,Suffolk,74764
2007,Suffolk,10101
2007,Suffolk,3747
2007,Suffolk,14507
2007,Suffolk,93240
2007,Suffolk,63869
2007,Suffolk,9565
2007,Suffolk,4712
2007,Suffolk,15094
2007,Suffolk,47384
2007,Suffolk,32258
2007,Suffolk,4824
2007,Suffolk,2392
2007,Suffolk,7910
2007,Suffolk,45856
2007,Suffolk,31611
2007,Suffolk,4741
2007,Suffolk,2320
2007,Suffolk,7184
2007,Suffolk,155739
2007,Suffolk,98261
2007,Suffolk,13723
2007,Suffolk,9983
2007,Suffolk,33772
2007,Suffolk,80603
2007,Suffolk,50256
2007,Suffolk,6504
2007,Suffolk,5064
2007,Suffolk,18779
2007,Suffolk,75136
2007,Suffolk,48005
2007,Suffolk,7219
2007,Suffolk,4919
2007,Suffolk,14993
2007,Suffolk,219293
2007,Suffolk,163533
2007,Suffolk,15336
2007,Suffolk,8593
2007,Suffolk,31831
2007,Suffolk,108643
2007,Suffolk,80073
2007,Suffolk,7429
2007,Suffolk,4277
2007,Suffolk,16864
2007,Suffolk,110650
2007,Suffolk,83460
2007,Suffolk,7907
2007,Suffolk,4316
2007,Suffolk,14967
2007,Suffolk,230399
2007,Suffolk,187038
2007,Suffolk,14404
2007,Suffolk,7238
2007,Suffolk,21719
2007,Suffolk,114807
2007,Suffolk,93198
2007,Suffolk,6809
2007,Suffolk,3542
2007,Suffolk,11258
2007,Suffolk,115592
2007,Suffolk,93840
2007,Suffolk,7595
2007,Suffolk,3696
2007,Suffolk,10461
2007,Suffolk,169609
2007,Suffolk,142500
2007,Suffolk,9195
2007,Suffolk,5259
2007,Suffolk,12655
2007,Suffolk,81458
2007,Suffolk,68538
2007,Suffolk,4218
2007,Suffolk,2560
2007,Suffolk,6142
2007,Suffolk,88151
2007,Suffolk,73962
2007,Suffolk,4977
2007,Suffolk,2699
2007,Suffolk,6513
2007,Suffolk,99842
2007,Suffolk,85220
2007,Suffolk,5300
2007,Suffolk,2917
2007,Suffolk,6405
2007,Suffolk,46234
2007,Suffolk,39592
2007,Suffolk,2290
2007,Suffolk,1427
2007,Suffolk,2925
2007,Suffolk,53608
2007,Suffolk,45628
2007,Suffolk,3010
2007,Suffolk,1490
2007,Suffolk,3480
2007,Suffolk,62023
2007,Suffolk,55614
2007,Suffolk,2461
2007,Suffolk,1081
2007,Suffolk,2867
2007,Suffolk,25901
2007,Suffolk,23276
2007,Suffolk,962
2007,Suffolk,486
2007,Suffolk,1177
2007,Suffolk,36122
2007,Suffolk,32338
2007,Suffolk,1499
2007,Suffolk,595
2007,Suffolk,1690
2007,Suffolk,23566
2007,Suffolk,21419
2007,Suffolk,799
2007,Suffolk,326
2007,Suffolk,1022
2007,Suffolk,6951
2007,Suffolk,6302
2007,Suffolk,219
2007,Suffolk,95
2007,Suffolk,335
2007,Suffolk,16615
2007,Suffolk,15117
2007,Suffolk,580
2007,Suffolk,231
2007,Suffolk,687
2007,Sullivan,76303
2007,Sullivan,58992
2007,Sullivan,7008
2007,Sullivan,1466
2007,Sullivan,8837
2007,Sullivan,38691
2007,Sullivan,29102
2007,Sullivan,4021
2007,Sullivan,665
2007,Sullivan,4903
2007,Sullivan,37612
2007,Sullivan,29890
2007,Sullivan,2987
2007,Sullivan,801
2007,Sullivan,3934
2007,Sullivan,954
2007,Sullivan,656
2007,Sullivan,107
2007,Sullivan,21
2007,Sullivan,170
2007,Sullivan,491
2007,Sullivan,336
2007,Sullivan,55
2007,Sullivan,11
2007,Sullivan,89
2007,Sullivan,463
2007,Sullivan,320
2007,Sullivan,52
2007,Sullivan,10
2007,Sullivan,81
2007,Sullivan,7815
2007,Sullivan,5499
2007,Sullivan,915
2007,Sullivan,110
2007,Sullivan,1291
2007,Sullivan,4028
2007,Sullivan,2836
2007,Sullivan,476
2007,Sullivan,54
2007,Sullivan,662
2007,Sullivan,3787
2007,Sullivan,2663
2007,Sullivan,439
2007,Sullivan,56
2007,Sullivan,629
2007,Sullivan,10596
2007,Sullivan,7693
2007,Sullivan,1116
2007,Sullivan,192
2007,Sullivan,1595
2007,Sullivan,5433
2007,Sullivan,3874
2007,Sullivan,580
2007,Sullivan,97
2007,Sullivan,882
2007,Sullivan,5163
2007,Sullivan,3819
2007,Sullivan,536
2007,Sullivan,95
2007,Sullivan,713
2007,Sullivan,4852
2007,Sullivan,3477
2007,Sullivan,529
2007,Sullivan,117
2007,Sullivan,729
2007,Sullivan,2530
2007,Sullivan,1830
2007,Sullivan,301
2007,Sullivan,33
2007,Sullivan,366
2007,Sullivan,2322
2007,Sullivan,1647
2007,Sullivan,228
2007,Sullivan,84
2007,Sullivan,363
2007,Sullivan,9948
2007,Sullivan,6846
2007,Sullivan,1205
2007,Sullivan,256
2007,Sullivan,1641
2007,Sullivan,5135
2007,Sullivan,3307
2007,Sullivan,766
2007,Sullivan,117
2007,Sullivan,945
2007,Sullivan,4813
2007,Sullivan,3539
2007,Sullivan,439
2007,Sullivan,139
2007,Sullivan,696
2007,Sullivan,10604
2007,Sullivan,7935
2007,Sullivan,1117
2007,Sullivan,206
2007,Sullivan,1346
2007,Sullivan,5525
2007,Sullivan,3853
2007,Sullivan,743
2007,Sullivan,102
2007,Sullivan,827
2007,Sullivan,5079
2007,Sullivan,4082
2007,Sullivan,374
2007,Sullivan,104
2007,Sullivan,519
2007,Sullivan,11376
2007,Sullivan,9299
2007,Sullivan,907
2007,Sullivan,205
2007,Sullivan,965
2007,Sullivan,5856
2007,Sullivan,4646
2007,Sullivan,550
2007,Sullivan,92
2007,Sullivan,568
2007,Sullivan,5520
2007,Sullivan,4653
2007,Sullivan,357
2007,Sullivan,113
2007,Sullivan,397
2007,Sullivan,9274
2007,Sullivan,7900
2007,Sullivan,549
2007,Sullivan,199
2007,Sullivan,626
2007,Sullivan,4636
2007,Sullivan,3918
2007,Sullivan,299
2007,Sullivan,88
2007,Sullivan,331
2007,Sullivan,4638
2007,Sullivan,3982
2007,Sullivan,250
2007,Sullivan,111
2007,Sullivan,295
2007,Sullivan,5719
2007,Sullivan,4941
2007,Sullivan,343
2007,Sullivan,102
2007,Sullivan,333
2007,Sullivan,2812
2007,Sullivan,2436
2007,Sullivan,162
2007,Sullivan,42
2007,Sullivan,172
2007,Sullivan,2907
2007,Sullivan,2505
2007,Sullivan,181
2007,Sullivan,60
2007,Sullivan,161
2007,Sullivan,3792
2007,Sullivan,3471
2007,Sullivan,167
2007,Sullivan,48
2007,Sullivan,106
2007,Sullivan,1735
2007,Sullivan,1583
2007,Sullivan,78
2007,Sullivan,25
2007,Sullivan,49
2007,Sullivan,2057
2007,Sullivan,1888
2007,Sullivan,89
2007,Sullivan,23
2007,Sullivan,57
2007,Sullivan,1373
2007,Sullivan,1275
2007,Sullivan,53
2007,Sullivan,10
2007,Sullivan,35
2007,Sullivan,510
2007,Sullivan,483
2007,Sullivan,11
2007,Sullivan,4
2007,Sullivan,12
2007,Sullivan,863
2007,Sullivan,792
2007,Sullivan,42
2007,Sullivan,6
2007,Sullivan,23
2007,Tioga,50453
2007,Tioga,48671
2007,Tioga,521
2007,Tioga,570
2007,Tioga,691
2007,Tioga,24963
2007,Tioga,24083
2007,Tioga,277
2007,Tioga,267
2007,Tioga,336
2007,Tioga,25490
2007,Tioga,24588
2007,Tioga,244
2007,Tioga,303
2007,Tioga,355
2007,Tioga,583
2007,Tioga,559
2007,Tioga,10
2007,Tioga,9
2007,Tioga,5
2007,Tioga,299
2007,Tioga,286
2007,Tioga,5
2007,Tioga,5
2007,Tioga,3
2007,Tioga,284
2007,Tioga,273
2007,Tioga,5
2007,Tioga,4
2007,Tioga,2
2007,Tioga,5117
2007,Tioga,4902
2007,Tioga,76
2007,Tioga,54
2007,Tioga,85
2007,Tioga,2597
2007,Tioga,2493
2007,Tioga,37
2007,Tioga,27
2007,Tioga,40
2007,Tioga,2520
2007,Tioga,2409
2007,Tioga,39
2007,Tioga,27
2007,Tioga,45
2007,Tioga,6928
2007,Tioga,6610
2007,Tioga,106
2007,Tioga,72
2007,Tioga,140
2007,Tioga,3639
2007,Tioga,3479
2007,Tioga,60
2007,Tioga,30
2007,Tioga,70
2007,Tioga,3289
2007,Tioga,3131
2007,Tioga,46
2007,Tioga,42
2007,Tioga,70
2007,Tioga,3200
2007,Tioga,3012
2007,Tioga,37
2007,Tioga,84
2007,Tioga,67
2007,Tioga,1613
2007,Tioga,1515
2007,Tioga,16
2007,Tioga,53
2007,Tioga,29
2007,Tioga,1587
2007,Tioga,1497
2007,Tioga,21
2007,Tioga,31
2007,Tioga,38
2007,Tioga,6294
2007,Tioga,5965
2007,Tioga,96
2007,Tioga,95
2007,Tioga,138
2007,Tioga,3265
2007,Tioga,3096
2007,Tioga,51
2007,Tioga,42
2007,Tioga,76
2007,Tioga,3029
2007,Tioga,2869
2007,Tioga,45
2007,Tioga,53
2007,Tioga,62
2007,Tioga,6465
2007,Tioga,6264
2007,Tioga,52
2007,Tioga,71
2007,Tioga,78
2007,Tioga,3135
2007,Tioga,3033
2007,Tioga,32
2007,Tioga,33
2007,Tioga,37
2007,Tioga,3330
2007,Tioga,3231
2007,Tioga,20
2007,Tioga,38
2007,Tioga,41
2007,Tioga,8614
2007,Tioga,8363
2007,Tioga,70
2007,Tioga,95
2007,Tioga,86
2007,Tioga,4266
2007,Tioga,4148
2007,Tioga,31
2007,Tioga,45
2007,Tioga,42
2007,Tioga,4348
2007,Tioga,4215
2007,Tioga,39
2007,Tioga,50
2007,Tioga,44
2007,Tioga,6043
2007,Tioga,5913
2007,Tioga,29
2007,Tioga,47
2007,Tioga,54
2007,Tioga,2962
2007,Tioga,2903
2007,Tioga,18
2007,Tioga,16
2007,Tioga,25
2007,Tioga,3081
2007,Tioga,3010
2007,Tioga,11
2007,Tioga,31
2007,Tioga,29
2007,Tioga,3918
2007,Tioga,3851
2007,Tioga,21
2007,Tioga,25
2007,Tioga,21
2007,Tioga,1848
2007,Tioga,1818
2007,Tioga,12
2007,Tioga,10
2007,Tioga,8
2007,Tioga,2070
2007,Tioga,2033
2007,Tioga,9
2007,Tioga,15
2007,Tioga,13
2007,Tioga,2458
2007,Tioga,2414
2007,Tioga,18
2007,Tioga,10
2007,Tioga,16
2007,Tioga,1085
2007,Tioga,1064
2007,Tioga,12
2007,Tioga,3
2007,Tioga,6
2007,Tioga,1373
2007,Tioga,1350
2007,Tioga,6
2007,Tioga,7
2007,Tioga,10
2007,Tioga,833
2007,Tioga,818
2007,Tioga,6
2007,Tioga,8
2007,Tioga,1
2007,Tioga,254
2007,Tioga,248
2007,Tioga,3
2007,Tioga,3
2007,Tioga,0
2007,Tioga,579
2007,Tioga,570
2007,Tioga,3
2007,Tioga,5
2007,Tioga,1
2007,Tompkins,101055
2007,Tompkins,82052
2007,Tompkins,4141
2007,Tompkins,10880
2007,Tompkins,3982
2007,Tompkins,50612
2007,Tompkins,40624
2007,Tompkins,2097
2007,Tompkins,5870
2007,Tompkins,2021
2007,Tompkins,50443
2007,Tompkins,41428
2007,Tompkins,2044
2007,Tompkins,5010
2007,Tompkins,1961
2007,Tompkins,948
2007,Tompkins,707
2007,Tompkins,56
2007,Tompkins,148
2007,Tompkins,37
2007,Tompkins,486
2007,Tompkins,363
2007,Tompkins,29
2007,Tompkins,75
2007,Tompkins,19
2007,Tompkins,462
2007,Tompkins,344
2007,Tompkins,27
2007,Tompkins,73
2007,Tompkins,18
2007,Tompkins,7154
2007,Tompkins,5709
2007,Tompkins,451
2007,Tompkins,688
2007,Tompkins,306
2007,Tompkins,3666
2007,Tompkins,2941
2007,Tompkins,241
2007,Tompkins,334
2007,Tompkins,150
2007,Tompkins,3488
2007,Tompkins,2768
2007,Tompkins,210
2007,Tompkins,354
2007,Tompkins,156
2007,Tompkins,17012
2007,Tompkins,13601
2007,Tompkins,1027
2007,Tompkins,1594
2007,Tompkins,790
2007,Tompkins,8828
2007,Tompkins,7069
2007,Tompkins,521
2007,Tompkins,853
2007,Tompkins,385
2007,Tompkins,8184
2007,Tompkins,6532
2007,Tompkins,506
2007,Tompkins,741
2007,Tompkins,405
2007,Tompkins,18814
2007,Tompkins,13990
2007,Tompkins,763
2007,Tompkins,3060
2007,Tompkins,1001
2007,Tompkins,9955
2007,Tompkins,7365
2007,Tompkins,306
2007,Tompkins,1755
2007,Tompkins,529
2007,Tompkins,8859
2007,Tompkins,6625
2007,Tompkins,457
2007,Tompkins,1305
2007,Tompkins,472
2007,Tompkins,17152
2007,Tompkins,11495
2007,Tompkins,740
2007,Tompkins,3804
2007,Tompkins,1113
2007,Tompkins,8825
2007,Tompkins,5748
2007,Tompkins,402
2007,Tompkins,2102
2007,Tompkins,573
2007,Tompkins,8327
2007,Tompkins,5747
2007,Tompkins,338
2007,Tompkins,1702
2007,Tompkins,540
2007,Tompkins,9959
2007,Tompkins,8377
2007,Tompkins,388
2007,Tompkins,893
2007,Tompkins,301
2007,Tompkins,4863
2007,Tompkins,4050
2007,Tompkins,218
2007,Tompkins,433
2007,Tompkins,162
2007,Tompkins,5096
2007,Tompkins,4327
2007,Tompkins,170
2007,Tompkins,460
2007,Tompkins,139
2007,Tompkins,11271
2007,Tompkins,10430
2007,Tompkins,305
2007,Tompkins,297
2007,Tompkins,239
2007,Tompkins,5468
2007,Tompkins,5037
2007,Tompkins,172
2007,Tompkins,145
2007,Tompkins,114
2007,Tompkins,5803
2007,Tompkins,5393
2007,Tompkins,133
2007,Tompkins,152
2007,Tompkins,125
2007,Tompkins,8991
2007,Tompkins,8434
2007,Tompkins,241
2007,Tompkins,200
2007,Tompkins,116
2007,Tompkins,4408
2007,Tompkins,4136
2007,Tompkins,139
2007,Tompkins,78
2007,Tompkins,55
2007,Tompkins,4583
2007,Tompkins,4298
2007,Tompkins,102
2007,Tompkins,122
2007,Tompkins,61
2007,Tompkins,4736
2007,Tompkins,4526
2007,Tompkins,85
2007,Tompkins,82
2007,Tompkins,43
2007,Tompkins,2222
2007,Tompkins,2129
2007,Tompkins,39
2007,Tompkins,41
2007,Tompkins,13
2007,Tompkins,2514
2007,Tompkins,2397
2007,Tompkins,46
2007,Tompkins,41
2007,Tompkins,30
2007,Tompkins,3407
2007,Tompkins,3237
2007,Tompkins,59
2007,Tompkins,86
2007,Tompkins,25
2007,Tompkins,1393
2007,Tompkins,1305
2007,Tompkins,22
2007,Tompkins,48
2007,Tompkins,18
2007,Tompkins,2014
2007,Tompkins,1932
2007,Tompkins,37
2007,Tompkins,38
2007,Tompkins,7
2007,Tompkins,1611
2007,Tompkins,1546
2007,Tompkins,26
2007,Tompkins,28
2007,Tompkins,11
2007,Tompkins,498
2007,Tompkins,481
2007,Tompkins,8
2007,Tompkins,6
2007,Tompkins,3
2007,Tompkins,1113
2007,Tompkins,1065
2007,Tompkins,18
2007,Tompkins,22
2007,Tompkins,8
2007,Ulster,181860
2007,Ulster,153376
2007,Ulster,11344
2007,Ulster,3744
2007,Ulster,13396
2007,Ulster,90744
2007,Ulster,74791
2007,Ulster,6716
2007,Ulster,1837
2007,Ulster,7400
2007,Ulster,91116
2007,Ulster,78585
2007,Ulster,4628
2007,Ulster,1907
2007,Ulster,5996
2007,Ulster,1876
2007,Ulster,1462
2007,Ulster,149
2007,Ulster,51
2007,Ulster,214
2007,Ulster,959
2007,Ulster,752
2007,Ulster,74
2007,Ulster,26
2007,Ulster,107
2007,Ulster,917
2007,Ulster,710
2007,Ulster,75
2007,Ulster,25
2007,Ulster,107
2007,Ulster,16564
2007,Ulster,13121
2007,Ulster,1301
2007,Ulster,402
2007,Ulster,1740
2007,Ulster,8405
2007,Ulster,6657
2007,Ulster,667
2007,Ulster,182
2007,Ulster,899
2007,Ulster,8159
2007,Ulster,6464
2007,Ulster,634
2007,Ulster,220
2007,Ulster,841
2007,Ulster,24922
2007,Ulster,20181
2007,Ulster,1858
2007,Ulster,452
2007,Ulster,2431
2007,Ulster,12630
2007,Ulster,10173
2007,Ulster,987
2007,Ulster,198
2007,Ulster,1272
2007,Ulster,12292
2007,Ulster,10008
2007,Ulster,871
2007,Ulster,254
2007,Ulster,1159
2007,Ulster,13925
2007,Ulster,10896
2007,Ulster,1137
2007,Ulster,421
2007,Ulster,1471
2007,Ulster,7172
2007,Ulster,5471
2007,Ulster,692
2007,Ulster,207
2007,Ulster,802
2007,Ulster,6753
2007,Ulster,5425
2007,Ulster,445
2007,Ulster,214
2007,Ulster,669
2007,Ulster,22081
2007,Ulster,16699
2007,Ulster,2109
2007,Ulster,765
2007,Ulster,2508
2007,Ulster,11628
2007,Ulster,8287
2007,Ulster,1383
2007,Ulster,381
2007,Ulster,1577
2007,Ulster,10453
2007,Ulster,8412
2007,Ulster,726
2007,Ulster,384
2007,Ulster,931
2007,Ulster,25719
2007,Ulster,21289
2007,Ulster,1872
2007,Ulster,526
2007,Ulster,2032
2007,Ulster,13321
2007,Ulster,10514
2007,Ulster,1298
2007,Ulster,285
2007,Ulster,1224
2007,Ulster,12398
2007,Ulster,10775
2007,Ulster,574
2007,Ulster,241
2007,Ulster,808
2007,Ulster,29213
2007,Ulster,25854
2007,Ulster,1373
2007,Ulster,507
2007,Ulster,1479
2007,Ulster,14741
2007,Ulster,12833
2007,Ulster,837
2007,Ulster,259
2007,Ulster,812
2007,Ulster,14472
